Date,Time,Year,Month,Day,DOW,DOW.Name,MaxT,MeanT,MinT,RH,AH,ph,sh,pm25,pm10,o3,no2,so2,co,Rain
14/3/2017,2995,2017,3,14,1,Tuesday,30.065,27.04444444,24.665,83.94666667,21.60605325,0,1,15.70544,31.34259,30.36111,18.5787,4.583333,0.5351852,0
15/3/2017,2996,2017,3,15,2,Wednesday,33.72,28.90555556,25.505,74.12142857,21.12707668,0,1,17.9213,34.13079,42.00579,23.00265,11.18461,0.5360706,0
16/3/2017,2997,2017,3,16,3,Thursday,32.73157895,28.425,25.57894737,78.52307692,21.80264146,0,1,16.44502,29.83218,32.44106,18.92824,6.782407,0.5222396,0
17/3/2017,2998,2017,3,17,4,Friday,31.91,27.13888889,24.99,84.62142857,21.89358411,0,1,14.54225,26.49421,35.77315,16.33333,6.064815,0.4955093,0
18/3/2017,2999,2017,3,18,5,Saturday,32.42,28.04705882,25.265,80.5,21.89400083,0,1,11.52951,21.57407,35.25926,12.59259,3.035301,0.484213,0
19/3/2017,3000,2017,3,19,6,Sunday,32.575,28.18823529,25.335,80.13076923,21.96276026,0,1,13.49132,25.08333,33.4213,17.5897,7.37963,0.4942824,0
20/3/2017,3001,2017,3,20,0,Monday,29.555,26.8,24.515,84.33636364,21.41497318,0,0,15.71073,29.44907,33.67593,23.24884,5.689815,0.5005556,21.4
21/3/2017,3002,2017,3,21,1,Tuesday,33.285,28.13684211,25.14,77.04,21.05631913,0,0,24.59664,40.09954,33.80556,29.49722,7.240741,0.6077546,0
22/3/2017,3003,2017,3,22,2,Wednesday,32.905,27.69444444,24.63,81.06666667,21.62556103,0,0,14.62095,28.18651,30.27778,16.25984,3.078704,0.4526389,0.4
23/3/2017,3004,2017,3,23,3,Thursday,33.16,28.81578947,25.94,77.88666667,22.09199032,0,0,15.4566,27.49537,32.76389,16.66088,3.398148,0.4601389,0
24/3/2017,3005,2017,3,24,4,Friday,31.765,28.44210526,25.99,77.21764706,21.46023901,0,0,16.12268,31.39815,31.65278,16.6713,2.75,0.5291667,0
25/3/2017,3006,2017,3,25,5,Saturday,32.825,27.74210526,25.065,81.25,21.73129839,0,0,17.59664,33.5463,29.62037,19.10475,2.842014,0.5808218,0
26/3/2017,3007,2017,3,26,6,Sunday,33.215,28.86111111,25.9,79.6,22.6337494,0,0,13.4461,24.90509,21.5935,25.65393,3.027778,0.5946586,0
27/3/2017,3008,2017,3,27,0,Monday,32.49,28.81052632,26.195,78.95333333,22.38811035,0,0,10.57407,20.7066,17.0911,29.10359,5.00463,0.5906482,4.8
28/3/2017,3009,2017,3,28,1,Tuesday,28.875,26.93157895,24.995,86.84,22.21174351,0,0,16.08218,29.42882,30.65799,37.27546,6.606482,0.7442998,30.2
29/3/2017,3010,2017,3,29,2,Wednesday,31.895,27.04210526,25.14,84.69333333,21.79540523,0,0,18.49306,33.87037,19.47107,40.58796,9.162037,0.7375463,2.4
30/3/2017,3011,2017,3,30,3,Thursday,30.24,25.84736842,24.12,89.65333333,21.59173075,1,0,18.55944,34.1247,28.44907,41.63426,9.634259,0.8288773,19.2
31/3/2017,3012,2017,3,31,4,Friday,31.91,27.33888889,24.905,85.24666667,22.29995771,0,0,25.00289,41.80985,34.16898,35.71204,6.916667,0.8626844,10.4
1/4/2017,3013,2017,4,1,5,Saturday,31.72105263,26.9,24.82631579,87.79333333,22.41640274,0,0,28.91667,46.49008,47.81482,24.59259,5.159143,0.7446759,2.8
2/4/2017,3014,2017,4,2,6,Sunday,31.6,27.65789474,24.965,83.1,22.12346941,0,0,26.22917,44.40633,37.46991,26.09317,4.328704,0.6972883,14.8
3/4/2017,3015,2017,4,3,0,Monday,29.74210526,27.45555556,24.42631579,84.07333333,22.13482028,0,0,22.23958,40.45833,44.95833,23.22743,6.402778,0.5497222,14.6
4/4/2017,3016,2017,4,4,1,Tuesday,32.62105263,28.43888889,24.34210526,79.28,22.02951118,0,0,22.90741,41.11921,53.21296,23.99074,4.875,0.53,2.2
5/4/2017,3017,2017,4,5,2,Wednesday,32.26,28.77777778,25.635,74.7,21.14431351,0,0,18.48264,34.2529,37.85648,25.4287,5.555555,0.5605382,2.4
6/4/2017,3018,2017,4,6,3,Thursday,32.845,28.93684211,26.38,75.81333333,21.64613883,0,0,20.2672,35.48901,33.22685,25.2963,5.712963,0.5791435,0
7/4/2017,3019,2017,4,7,4,Friday,33.48,28.07894737,23.675,79.69333333,21.71252326,0,0,18.03158,32.42419,33.39815,19.55093,4.212963,0.5473148,0
8/4/2017,3020,2017,4,8,5,Saturday,28.98,27.04736842,24.865,84.78666667,21.82576702,0,0,16.78762,31.11921,38.38889,12.53067,2.71875,0.52875,0
9/4/2017,3021,2017,4,9,6,Sunday,32.94210526,27.95555556,25.23684211,82.68571429,22.37590646,0,0,15.38889,32.33796,37.09259,14.8316,2.782407,0.50625,0.4
10/4/2017,3022,2017,4,10,0,Monday,30.65789474,27.63333333,25.48421053,85.50666667,22.73344657,0,0,17.125,33.34259,31.66088,21.70995,5.541667,0.5561227,7.8
11/4/2017,3023,2017,4,11,1,Tuesday,32.89444444,28.85882353,26.06666667,79.69333333,22.65746428,0,0,16.0625,28.22338,29.58333,19.10822,5.476852,0.5368056,6.4
12/4/2017,3024,2017,4,12,2,Wednesday,31.61666667,28.21764706,24.46666667,83.86666667,23.02371421,0,0,15.39005,28.89368,30.99537,19.65807,8.365741,0.52,14
13/4/2017,3025,2017,4,13,3,Thursday,29.95294118,27.06875,24.11176471,87.45,22.53793253,0,0,13.24363,25.72685,27.25463,15.51149,2.546296,0.4658796,0.6
14/4/2017,3026,2017,4,14,4,Friday,31.83529412,27.34375,24.78235294,86.68666667,22.68271237,0,0,15.9418,29.85648,23.5,29.60301,6.990741,0.5941262,0.2
15/4/2017,3027,2017,4,15,5,Saturday,32.31764706,27.6875,25.1,82.96,22.12216724,0,0,17.7066,30.34482,24.40393,29.38175,5.179398,0.7875116,0
16/4/2017,3028,2017,4,16,6,Sunday,32.85882353,28.3,25.45882353,81.08666667,22.36108527,0,0,12.39352,24.88947,11.23239,26.56713,4.990741,0.7400405,0
17/4/2017,3029,2017,4,17,0,Monday,33.20555556,28.61176471,25.52777778,80.24,22.50770736,0,0,15.83929,30.54902,20.25463,23.60913,4.810185,0.7657292,0
18/4/2017,3030,2017,4,18,1,Tuesday,32.83888889,26.94117647,23.77222222,87.14285714,22.30103331,0,0,12.83796,25.4537,26,17.58739,3.018518,0.5482465,11.6
19/4/2017,3031,2017,4,19,2,Wednesday,32.92941176,27.94,24.25882353,80.21428571,21.68861778,0,0,15.03447,29.08548,22.53009,24.59549,4.111111,0.547581,0.2
20/4/2017,3032,2017,4,20,3,Thursday,32.3,27.87647059,25.58333333,83.8875,22.60283665,0,0,13.72396,26.15162,20.06432,22.0734,4.722222,0.5615914,0
21/4/2017,3033,2017,4,21,4,Friday,31.83529412,27.7375,23.49411765,84.39333333,22.56627738,0,0,15.82523,29.60359,16.2042,29.58623,4.435185,0.7321239,18
22/4/2017,3034,2017,4,22,5,Saturday,30.96111111,28.29411765,25.77777778,81.81875,22.55570379,0,0,18.27662,32.26184,21.65278,21.25265,4.458829,0.6942998,0.4
23/4/2017,3035,2017,4,23,6,Sunday,31.73125,28.51333333,26.3375,83.74285714,23.36436569,0,0,16.85127,30.59821,18.46817,29.34664,4.500579,0.6996701,7.6
24/4/2017,3036,2017,4,24,0,Monday,32.0375,27.66666667,25.06875,87.71538462,23.36342234,0,0,21.24074,34.57407,28.61111,34.14815,10.94444,0.7440394,30.4
25/4/2017,3037,2017,4,25,1,Tuesday,31.8,26.98823529,24.88888889,90.42142857,23.20029214,0,0,18.88062,32.47049,34.6956,27.96019,5.074074,0.6148157,2.4
26/4/2017,3038,2017,4,26,2,Wednesday,30.24117647,27.3625,25.02352941,86.28571429,22.60114003,0,0,21.25058,35.60938,35.31945,35.56482,12.49074,0.5921123,2.2
27/4/2017,3039,2017,4,27,3,Thursday,32.48235294,27.825,24.52941176,83.97333333,22.56213279,0,0,18.72685,31.46164,19.54762,35.81482,11.39352,0.6642882,0.2
28/4/2017,3040,2017,4,28,4,Friday,31.8,27.60714286,23.91875,81.99230769,21.76775827,0,0,20.55894,36.08209,27.67303,33.04572,10.01505,0.7428241,42.8
29/4/2017,3041,2017,4,29,5,Saturday,30.175,27.91333333,25.7,83.26923077,22.48168093,0,0,17.09375,30.29514,27.66146,23.11905,11.69469,0.63625,0
30/4/2017,3042,2017,4,30,6,Sunday,33.175,28.72666667,26.1625,80.22307692,22.64442176,0,0,13.11806,26.21007,18.89344,26.18586,9.225695,0.483774,0
1/5/2017,3043,2017,5,1,0,Monday,32.44117647,28.95625,26.58823529,78.46666667,22.42736076,1,0,17.2934,30.573,12.69717,29.15625,7.875,0.6607407,0.6
2/5/2017,3044,2017,5,2,1,Tuesday,30.6,28.00666667,25.28125,83.54615385,22.6721942,0,0,21.14641,35.83276,24.94651,36.65278,9.337963,0.7691435,23.4
3/5/2017,3045,2017,5,3,2,Wednesday,32.35,28.96666667,26.6875,78.78461538,22.53100096,0,0,26.5544,43.19238,23.49826,36.76852,12.1713,0.9600115,0
4/5/2017,3046,2017,5,4,3,Thursday,31.74444444,28.60588235,26.12222222,81.99333333,22.9921252,0,0,28.66609,45.05903,32.24074,36.42014,15.76852,0.8524364,0
5/5/2017,3047,2017,5,5,4,Friday,31.53125,28.58666667,26.1875,79.975,22.40267344,0,0,19.38657,32.00819,21.43461,35.26944,11.35648,0.6731366,8
6/5/2017,3048,2017,5,6,5,Saturday,31.64705882,28.21875,25.45294118,80.875,22.20379135,0,0,22.70081,36.93518,24.5,29.39699,13.25,0.7315162,0
7/5/2017,3049,2017,5,7,6,Sunday,30.92631579,28.02777778,25.38421053,81.70666667,22.19870026,0,0,22.14757,37.94759,26.35532,29.84631,15.76563,0.6465724,23.2
8/5/2017,3050,2017,5,8,0,Monday,32.11052632,28.58333333,25.77894737,78.49375,21.98376097,0,0,16.34954,29.60301,24.82465,22.00157,9.958333,0.5053241,0
9/5/2017,3051,2017,5,9,1,Tuesday,32.66470588,29.4125,26.42352941,77.7,22.76553387,0,0,10.59201,22.90145,28.52315,19.06895,7.851852,0.4034722,10.4
10/5/2017,3052,2017,5,10,2,Wednesday,29.87647059,27.30625,25.42352941,88.63076923,23.14351137,0,0,11.28877,23.03588,16.96759,25.47604,9.680555,0.4764699,0
11/5/2017,3053,2017,5,11,3,Thursday,31.3,28.11111111,25.05263158,81.35714286,22.20490285,0,0,13.25521,25.71817,18.10648,27.84664,11.5463,0.4868518,0.8
12/5/2017,3054,2017,5,12,4,Friday,31.06,28.23157895,25.55,82.9375,22.78600923,0,0,12.59623,23.91832,18.24107,23.9647,12.73669,0.4758796,3.2
13/5/2017,3055,2017,5,13,5,Saturday,31.63333333,28.62941176,26.76111111,82.5625,23.18146251,0,0,10.97396,20.57143,19.58333,24.14063,8.478174,0.4897917,0
14/5/2017,3056,2017,5,14,6,Sunday,32.4,29.175,27.01176471,80.77857143,23.36436892,0,0,12.16782,24.08648,17.93155,28.40509,12.38905,0.5208449,0
15/5/2017,3057,2017,5,15,0,Monday,31.19444444,28.19411765,25.98888889,87.42666667,23.9701019,0,0,12.51678,24.32523,16.00546,33.74363,12.37037,0.6254572,0.6
16/5/2017,3058,2017,5,16,1,Tuesday,31.95294118,28.75625,26.81176471,81.69333333,23.09662617,0,0,12.92551,24.36247,19.14722,37.93102,9.604746,0.6240509,4
17/5/2017,3059,2017,5,17,2,Wednesday,33.40666667,29.92857143,27.65333333,76.96428571,23.18864989,0,0,24.7713,41.73275,18.03761,48.16389,15.07245,0.9123982,0
18/5/2017,3060,2017,5,18,3,Thursday,32.48,29.37142857,26.24,80.02857143,23.3955895,0,0,16.64907,29.79445,17.26713,29.73519,6.982871,0.6631343,4
19/5/2017,3061,2017,5,19,4,Friday,32.05263158,29.26111111,27.13684211,79.35,23.05876777,0,0,23.69583,38.38009,17.13194,42.58519,15.45,0.8399583,0
20/5/2017,3062,2017,5,20,5,Saturday,32.89473684,29.72222222,27.91052632,77.02352941,22.94909699,0,0,33.26435,50.3,13.7246,49.3,18.79349,0.8846528,0
21/5/2017,3063,2017,5,21,6,Sunday,31.97647059,28.2,24.98823529,84.96666667,23.30316301,0,0,27.82269,42.97269,25.60972,42.14201,17.44491,0.7068692,27.2
22/5/2017,3064,2017,5,22,0,Monday,32.01176471,28.25625,23.30588235,84.7375,23.31196601,0,0,19.25185,32.57454,16.29039,33.83842,10.52917,0.6275046,9.6
23/5/2017,3065,2017,5,23,1,Tuesday,32.83157895,29.68823529,27.21052632,76.93125,22.87949401,0,0,21.86528,36.34135,14.75278,37.31759,15.01343,0.6847084,0
24/5/2017,3066,2017,5,24,2,Wednesday,29.47894737,26.61666667,23.82105263,90.775,22.81699042,0,0,11.74711,24.80729,29.93426,25.30324,12.92083,0.444537,11
25/5/2017,3067,2017,5,25,3,Thursday,32.27894737,28.34444444,25.68947368,85.13125,23.53353456,0,0,15.51019,31.7412,23.69883,26.09676,9.645833,0.5542917,0
26/5/2017,3068,2017,5,26,4,Friday,31.71052632,27.35,24.45789474,89.85,23.51850529,0,0,16.3934,29.00939,14.58796,29.52917,9.241667,0.6198334,24.8
27/5/2017,3069,2017,5,27,5,Saturday,32.36842105,28.26666667,26.09473684,86.45714286,23.79859406,0,1,13.85197,25.34815,17.70833,28.94907,14.74769,0.5736666,0
28/5/2017,3070,2017,5,28,6,Sunday,31.5,29.09444444,27.02105263,82.46,23.74650478,0,1,15.02917,26.35972,10.5537,31.50463,16.94167,0.5613611,0
29/5/2017,3071,2017,5,29,0,Monday,32.56111111,29.4,27.2,80.67333333,23.62064694,1,1,15.8463,28.07986,20.52546,29.30278,16.32917,0.6078148,0
30/5/2017,3072,2017,5,30,1,Tuesday,29.78947368,26.78888889,23.58947368,88.59333333,22.48204482,0,1,18.39583,30.60833,15.36042,35.10926,16.90833,0.589556,13.8
31/5/2017,3073,2017,5,31,2,Wednesday,33.47142857,28.52307692,24.44285714,77.80909091,21.72045323,0,1,19.99167,34.61817,9.073744,33.41158,15.325,0.6683334,44.8
1/6/2017,3074,2017,6,1,3,Thursday,31.76428571,27.98461538,24.95714286,79.46363636,21.53829581,0,1,16.69028,30.1735,14.675,27.37176,10.80833,0.6504815,0
2/6/2017,3075,2017,6,2,4,Friday,32.44705882,29.2875,27.3,75.6,22.00056909,0,1,21.91748,39.2794,23.53657,44.225,12.26667,0.725199,5.4
3/6/2017,3076,2017,6,3,5,Saturday,33.38947368,29.91111111,27.63157895,74.99411765,22.5737799,0,1,28.6625,43.93287,33.93982,32.9662,14.31157,0.6811759,0
4/6/2017,3077,2017,6,4,6,Sunday,33.40555556,30.34705882,28.15,75.3875,23.23197726,0,1,13.58843,26.14813,20.69109,26.55231,19.25833,0.4941215,0.6
5/6/2017,3078,2017,6,5,0,Monday,33.06111111,30.11875,27.96666667,78.99333333,24.04549908,0,1,17.74676,30.30243,19.1375,25.09907,14.69398,0.5542315,8
6/6/2017,3079,2017,6,6,1,Tuesday,32.93888889,29.89411765,27.91666667,76.6875,23.06229917,0,1,20.74491,34.75463,21.50891,24.31065,11.725,0.5179167,0
7/6/2017,3080,2017,6,7,2,Wednesday,33.56666667,29.81764706,27.43333333,76.61333333,22.94497995,0,1,22.84167,37.50509,28.34398,24.01435,11.96667,0.4985833,0
8/6/2017,3081,2017,6,8,3,Thursday,33.2,29.47647059,27.65263158,78.4375,23.06144596,0,1,20.52824,33.97158,21.98924,29.2875,17.9625,0.5304074,0
9/6/2017,3082,2017,6,9,4,Friday,33.25,29.89333333,27.5875,75.22142857,22.620465,0,1,29.99167,45.10556,23.5798,30.92778,18.29583,0.6493576,20.2
10/6/2017,3083,2017,6,10,5,Saturday,33.18235294,28.86875,25.27647059,80.68,22.95037331,0,1,22.4213,34.2463,24.84583,20.5125,11.34768,0.488375,0
11/6/2017,3084,2017,6,11,6,Sunday,31.62941176,28.20625,25.46470588,81.50714286,22.36203132,0,1,17.48565,31.53155,25.50139,19.5088,9.011574,0.487,42.6
12/6/2017,3085,2017,6,12,0,Monday,32.56470588,29.46875,27.34705882,74.40666667,21.86723195,0,1,18.2,33.37789,19.59213,23.36458,14.71389,0.4941667,3.6
13/6/2017,3086,2017,6,13,1,Tuesday,32.91578947,29.35555556,26.34736842,79.075,23.09693668,0,1,12.81019,25.91991,8.856018,24.6912,14.22917,0.5608333,0.2
14/6/2017,3087,2017,6,14,2,Wednesday,31.75555556,27.72941176,24.36111111,79.73333333,21.3107974,0,1,15.97917,29.53472,9.300347,27.26574,18.10833,0.7158889,0
15/6/2017,3088,2017,6,15,3,Thursday,33.45714286,29.15833333,26.60714286,75.92727273,21.94135802,1,1,12.63194,22.99815,8.253704,26.425,18.65,0.5676666,0
16/6/2017,3089,2017,6,16,4,Friday,32.28666667,28.43571429,25.95333333,80.6,22.39240022,0,1,15.31944,27.33333,17.49398,20.311,14.95833,0.6429954,8
17/6/2017,3090,2017,6,17,5,Saturday,33.30588235,29.1875,26.42941176,77.08666667,22.31171016,0,1,14.12121,25.40796,23.24583,22.12765,12.53333,0.5226098,0
18/6/2017,3091,2017,6,18,6,Sunday,30.49375,27.11333333,23.975,86.78461538,22.42157902,0,1,11.26364,23.42972,12.60227,26.19053,14.86364,0.4807424,13.8
19/6/2017,3092,2017,6,19,0,Monday,30.80625,27.98666667,25.3875,78.13571429,21.18076415,0,1,10.88087,23.91128,15.76564,23.03565,13.84848,0.4354775,0
20/6/2017,3093,2017,6,20,1,Tuesday,32.61666667,29.1,26.10555556,74.78666667,21.54335674,0,1,14.23065,27.52799,7.46814,31.50417,15.82955,0.5366894,0
21/6/2017,3094,2017,6,21,2,Wednesday,31.58333333,28.57058824,26.27222222,80.23125,22.45473842,0,1,20.14588,36.925,9.329166,32.26736,10.86818,0.747277,20.2
22/6/2017,3095,2017,6,22,3,Thursday,31.3625,28.90666667,26.90625,80.07857143,22.82637173,0,1,20.67639,39.40303,12.83885,27.57567,12.65909,0.7408983,0
23/6/2017,3096,2017,6,23,4,Friday,29.58235294,27,23.47058824,82.23333333,21.11319377,0,1,10.79942,22.96042,9.024242,26.7287,8.953788,0.5425476,29.6
24/6/2017,3097,2017,6,24,5,Saturday,31.87894737,28.62777778,25.90526316,72.5875,20.37902179,0,1,12.5662,23.75602,17.28998,25.0476,13.97285,0.5441435,0
25/6/2017,3098,2017,6,25,6,Sunday,30.00555556,27.45294118,24.11666667,84.65625,22.28507649,0,1,11.77235,23.78366,14.74369,29.06288,21.19924,0.4848902,22.8
26/6/2017,3099,2017,6,26,0,Monday,31.91764706,28.04375,25.03529412,79.14,21.52022633,0,0,14.97765,27.57041,9.938089,31.38068,14.6064,0.5950606,1.6
27/6/2017,3100,2017,6,27,1,Tuesday,28.56666667,26.42142857,24.55333333,84.19230769,20.9345311,0,0,11.27765,22.0678,7.856187,27.84697,11.73144,0.5714583,1.4
28/6/2017,3101,2017,6,28,2,Wednesday,32.32307692,27.45833333,24.59230769,85.34,22.4717313,0,0,10.03822,21.08342,14.1053,23.45476,13.85568,0.5525303,0
29/6/2017,3102,2017,6,29,3,Thursday,30.63333333,27.3,25.175,83.83,21.88242939,0,0,9.045312,18.86726,6.039583,22.30303,8.981818,0.4809183,0
30/6/2017,3103,2017,6,30,4,Friday,32.25833333,28.6,25.85833333,77.35,21.68315586,0,0,8.331861,18.36604,14.45114,20.84491,11.45076,0.4406553,0
1/7/2017,3104,2017,7,1,5,Saturday,32.38666667,29.22857143,27.00666667,75.29230769,21.84104282,0,0,9.538636,18.65854,9.44697,22.88906,12.29987,0.4483712,0
2/7/2017,3105,2017,7,2,6,Sunday,32.47647059,28.75,25.97058824,81.34285714,22.98970949,0,0,12.50737,23.44642,11.20492,25.69318,13.0303,0.5583712,21
3/7/2017,3106,2017,7,3,0,Monday,29.47857143,27.18461538,24.73571429,83.2,21.58022629,0,1,9.496759,19.76634,10.1447,25.31919,9.910985,0.4875606,0
4/7/2017,3107,2017,7,4,1,Tuesday,31.82857143,28.51538462,25.56428571,76.76666667,21.42047239,0,0,13.49259,26.63102,16.82406,31.10521,10.94167,0.5174884,37.8
5/7/2017,3108,2017,7,5,2,Wednesday,31.28125,27.33333333,24.325,84.39285714,22.06985781,0,0,16.71305,29.99109,25.72104,27.42824,10.71136,0.4534386,11.8
6/7/2017,3109,2017,7,6,3,Thursday,30.65,27.88461538,25.67857143,79.79166667,21.50889978,0,0,19.41477,35.75947,36.05682,25.59421,10.56667,0.4474886,0
7/7/2017,3110,2017,7,7,4,Friday,31.70625,28.6,25.84375,73.05,20.47780375,0,0,18.09924,35.16477,37.0644,25.09549,12.1875,0.4814432,0
8/7/2017,3111,2017,7,8,5,Saturday,30.99,28.21052632,24.97,78.96470588,21.66959531,0,0,14.75758,27.88258,26.16061,21.08044,12.10741,0.4759773,7.2
9/7/2017,3112,2017,7,9,6,Sunday,30.12352941,27.84375,25.31176471,82.18,22.10305335,0,0,13.8875,27.3928,22.32706,24.76319,12.18333,0.4776742,0
10/7/2017,3113,2017,7,10,0,Monday,32.6375,28.98,25.90625,74.95714286,21.45201129,0,0,11.44474,22.30156,15.00741,28.02434,18.50417,0.4772727,2
11/7/2017,3114,2017,7,11,1,Tuesday,30.14210526,27.85,24.86315789,80.46875,21.6502412,0,0,12.58775,23.47201,16.39347,30.38182,18.64015,0.4647131,1.8
12/7/2017,3115,2017,7,12,2,Wednesday,28.36,26.3,23.45,87.6875,21.65705589,0,0,17.37765,31.93826,28.18885,27.77083,13.02273,0.4562879,32.4
13/7/2017,3116,2017,7,13,3,Thursday,30.44210526,27.46666667,24.85789474,83.77647059,22.07016187,0,0,25.88636,42.99811,40.66174,23.66784,10.34091,0.4676894,6.4
14/7/2017,3117,2017,7,14,4,Friday,28.955,26.20555556,23.6,90.27142857,22.17849017,0,0,26.12841,44.12273,37.73028,30.5222,8.284091,0.4966599,3.2
15/7/2017,3118,2017,7,15,5,Saturday,30.96111111,27.4,23.97777778,83.52666667,21.92372423,0,0,22.57689,37.08424,34.92963,23.73939,10.78843,0.4676515,0
16/7/2017,3119,2017,7,16,6,Sunday,31.66842105,28.53888889,26.74736842,75.67222222,21.14221252,0,0,25.36932,41.16818,37.39745,25.60151,9.398485,0.5034962,0
17/7/2017,3120,2017,7,17,0,Monday,31.78947368,28.86666667,26.55263158,71.21111111,20.25463876,0,0,23.09848,39.05379,36.5484,23.08413,10.24848,0.4501667,0
18/7/2017,3121,2017,7,18,1,Tuesday,31.22,28.53157895,26.6,77.52777778,21.65197622,0,0,24.78788,41.61705,37,23.62121,9.193182,0.4610985,0
19/7/2017,3122,2017,7,19,2,Wednesday,31.77,28.58421053,26.38,75.41666667,21.12300622,0,0,23.38523,39.3516,30.37784,26.24997,9.709848,0.5076052,0
20/7/2017,3123,2017,7,20,3,Thursday,31.555,28.58421053,26.58,79.58888889,22.29153167,0,0,22.79508,37.86204,29.29318,28.21818,13.69318,0.5325757,0
21/7/2017,3124,2017,7,21,4,Friday,32.575,29.24736842,26.975,77.42777778,22.48341846,0,0,17.19508,31.00909,15.23598,35.59091,20.31818,0.5236363,0
22/7/2017,3125,2017,7,22,5,Saturday,32.81,29.55263158,27.36,74.80526316,22.08451845,0,0,16.98864,30.73182,22.22311,27.11881,10.50972,0.5538636,0
23/7/2017,3126,2017,7,23,6,Sunday,32.78421053,29.46111111,27.00526316,76.4,22.44373045,0,0,22.56553,37.79735,31.91195,25.57273,9.433333,0.5540104,0
24/7/2017,3127,2017,7,24,0,Monday,32.28333333,29.37647059,27.23888889,75.05294118,21.94706865,0,0,21.47235,36.60227,32.67576,23.53701,8.253031,0.4837445,0
25/7/2017,3128,2017,7,25,1,Tuesday,32.56111111,29.35882353,27.21666667,75.26470588,21.98793246,0,0,16.02576,29.16316,16.66061,30.76326,12.7197,0.5055303,0
26/7/2017,3129,2017,7,26,2,Wednesday,30.67222222,28.61764706,25.54444444,79.3625,22.26872016,0,0,16.22765,30.86098,25.85876,28.32698,15.02273,0.5438257,2.4
27/7/2017,3130,2017,7,27,3,Thursday,31.77894737,29.16666667,27.07368421,73.53529412,21.25977762,0,0,18.24053,35.23901,35.10985,25.91212,10.44318,0.4784659,0
28/7/2017,3131,2017,7,28,4,Friday,32.61052632,29.56111111,27.40526316,72.9,21.53194294,0,0,26.10606,44.02045,48.66591,23.89507,8.903788,0.5391212,0
29/7/2017,3132,2017,7,29,5,Saturday,32.18421053,29.45,27.38421053,76.15294118,22.35768553,0,0,22.76667,38.61023,39.66807,20.09711,10.98056,0.5543855,0
30/7/2017,3133,2017,7,30,6,Sunday,32.74210526,29.41111111,27.50526316,78,22.85170708,0,0,16.82698,29.00126,19.25858,31.08611,11.41705,0.5523106,0
31/7/2017,3134,2017,7,31,0,Monday,32.56315789,29.46666667,27.34210526,76.60588235,22.51098713,0,0,22.43144,36.74849,18.21288,42.55379,17.88902,0.6296515,0
1/8/2017,3135,2017,8,1,1,Tuesday,32.485,29.34375,27.125,79.05333333,23.07582406,0,0,14.62197,24.98691,11.65324,35.84091,10.09848,0.5485606,0.8
2/8/2017,3136,2017,8,2,2,Wednesday,31.96842105,29.37333333,27.75263158,71.82666667,21.00010032,0,0,12.01477,23.87045,25.67121,30.00008,13.32197,0.4790985,4.4
3/8/2017,3137,2017,8,3,3,Thursday,32.2,29.275,27.27,68.25625,19.85005094,0,0,18.60985,32.95833,32.71355,26.38095,9.234848,0.5632033,0
4/8/2017,3138,2017,8,4,4,Friday,32.61,29.36875,27.27,70.90625,20.72585352,0,0,18.30606,33.54167,41.42121,25.48333,7.848485,0.499803,1.6
5/8/2017,3139,2017,8,5,5,Saturday,32.80952381,29.44117647,27.61904762,75.21764706,22.0725433,0,0,18.30152,32.92576,41.51515,25.49621,9.687374,0.5080417,0
6/8/2017,3140,2017,8,6,6,Sunday,32.91428571,28.91764706,26.23333333,77.35,22.06180669,0,0,22.29962,37.85492,45.31401,24.88485,9.799622,0.5112879,0
7/8/2017,3141,2017,8,7,0,Monday,30.58095238,28.44705882,26.45238095,80.6125,22.40975851,0,0,28.06742,44.20985,41.79773,25.02073,10.4197,0.4912992,8.8
